age,height_cm,weight_kg,overall,weak_foot,skill_moves,shooting,passing,dribbling,defending,physic,player_positions
26,179,70,80,3,3,78,74,75,70,75,MEIA
27,182,81,80,2,3,43,74,75,75,81,MEIA
28,191,76,80,3,3,49,71,73,77,77,VOLANTE
28,182,77,80,3,2,56,64,61,80,78,ZAGUEIRO
27,178,70,80,4,3,78,76,81,58,75,ATACANTE
27,178,75,80,4,4,73,78,77,70,66,MEIA
25,178,76,80,4,4,75,82,84,59,58,MEIA
27,182,76,80,4,4,78,65,77,32,72,ATACANTE
27,187,82,80,3,3,66,72,72,80,80,ZAGUEIRO
27,187,81,80,3,4,68,77,80,76,74,VOLANTE
30,190,80,80,2,1,0,0,0,0,0,GOLEIRO
27,194,94,80,2,1,0,0,0,0,0,GOLEIRO
37,179,75,80,3,4,78,83,82,44,56,VOLANTE
33,176,83,80,4,3,81,80,76,56,76,ATACANTE
35,188,83,80,2,1,0,0,0,0,0,GOLEIRO
32,177,70,80,5,5,75,79,86,37,62,MEIA
35,174,73,80,3,2,53,72,68,79,75,VOLANTE
37,196,89,80,3,1,0,0,0,0,0,GOLEIRO
33,186,78,80,3,1,0,0,0,0,0,GOLEIRO
33,187,91,80,3,3,82,71,71,43,83,ATACANTE
37,188,72,80,4,3,83,67,70,41,70,ATACANTE
31,187,88,80,3,1,0,0,0,0,0,GOLEIRO
33,181,80,80,3,2,58,69,66,81,76,ZAGUEIRO
36,193,90,80,3,1,0,0,0,0,0,GOLEIRO
33,187,92,80,3,1,0,0,0,0,0,GOLEIRO
34,185,80,80,3,1,0,0,0,0,0,GOLEIRO
35,179,76,80,3,4,81,61,79,35,67,ATACANTE
32,183,79,80,3,3,64,65,68,83,69,ZAGUEIRO
28,174,76,80,3,3,62,74,79,80,75,ZAGUEIRO
27,184,80,80,2,4,77,79,82,51,72,VOLANTE
32,184,83,80,3,3,82,80,77,72,81,MEIA
36,198,91,80,4,2,65,62,60,81,71,ZAGUEIRO
30,181,74,80,3,3,77,81,77,76,75,MEIA
32,192,86,80,3,1,0,0,0,0,0,GOLEIRO
32,183,73,80,3,4,78,85,81,45,59,VOLANTE
34,180,76,80,4,5,81,74,85,55,75,MEIA
30,183,80,80,3,1,0,0,0,0,0,GOLEIRO
32,166,63,80,3,3,67,81,75,74,75,VOLANTE
34,165,63,80,3,3,75,80,82,34,48,VOLANTE
30,185,81,80,3,2,64,72,72,83,77,ZAGUEIRO
30,186,81,80,4,2,51,62,60,82,77,ZAGUEIRO
30,190,87,80,3,3,71,74,73,78,77,VOLANTE
32,176,70,80,3,4,69,76,76,77,72,ZAGUEIRO
30,197,98,80,1,1,0,0,0,0,0,GOLEIRO
32,195,85,80,2,2,41,54,53,82,81,ZAGUEIRO
35,180,72,80,3,3,51,76,71,81,69,ZAGUEIRO
29,185,80,80,2,2,55,61,64,78,82,ZAGUEIRO
30,179,70,80,4,4,70,77,86,42,57,MEIA
31,187,91,80,3,4,79,72,75,58,86,ATACANTE
29,176,75,80,3,4,72,74,83,34,64,VOLANTE
28,173,71,80,4,3,60,81,76,78,72,ZAGUEIRO
28,180,73,80,3,3,47,63,67,83,72,ZAGUEIRO
29,182,80,80,3,3,61,75,74,75,78,VOLANTE
30,181,80,80,4,4,80,78,79,59,72,ATACANTE
29,187,80,80,4,4,81,70,76,32,73,ATACANTE
30,196,75,80,3,2,55,71,68,79,86,VOLANTE
28,177,74,80,3,3,66,75,78,78,77,MEIA
32,179,92,80,3,4,85,76,80,47,86,VOLANTE
29,186,80,80,3,3,72,80,73,77,80,MEIA
29,194,81,80,3,2,47,58,58,79,81,ZAGUEIRO
31,190,80,80,2,2,32,44,53,79,82,ZAGUEIRO
28,172,66,80,4,4,75,73,84,58,68,VOLANTE
34,191,84,80,2,1,0,0,0,0,0,GOLEIRO
27,194,85,80,3,2,57,71,67,80,79,ZAGUEIRO
28,182,77,80,4,4,73,79,83,61,67,VOLANTE
29,179,75,80,4,4,76,78,83,57,71,MEIA
29,181,77,80,4,4,78,70,75,43,78,ATACANTE
29,188,84,80,4,2,40,59,62,80,78,ZAGUEIRO
26,171,61,80,5,4,73,80,83,48,53,VOLANTE
28,179,79,80,4,4,76,68,84,27,68,ATACANTE
30,184,76,80,3,2,40,59,60,82,79,ZAGUEIRO
29,177,72,80,5,4,79,80,81,59,67,VOLANTE
27,182,75,80,2,3,77,81,82,36,62,MEIA
27,178,65,80,4,4,75,76,81,48,61,VOLANTE
29,177,78,80,2,4,66,74,81,75,75,ZAGUEIRO
28,184,80,80,4,3,64,77,78,78,73,ZAGUEIRO
28,196,85,80,3,2,49,65,63,80,81,ZAGUEIRO
28,186,84,80,3,4,79,62,77,50,84,ATACANTE
27,181,76,80,3,3,55,74,75,79,77,ZAGUEIRO
27,170,73,80,5,4,73,78,83,50,60,MEIA
28,188,81,80,4,3,78,71,75,47,79,ATACANTE
26,164,60,80,4,4,69,76,85,38,44,VOLANTE
29,181,76,80,3,3,61,72,69,78,80,VOLANTE
32,189,88,80,2,1,0,0,0,0,0,GOLEIRO
29,183,83,80,3,4,58,73,78,75,83,VOLANTE
27,179,76,80,3,3,70,79,80,52,68,VOLANTE
30,185,79,80,3,3,79,61,75,31,77,ATACANTE
28,186,83,80,3,3,79,63,65,41,90,ATACANTE
35,177,75,80,4,2,62,74,76,78,77,VOLANTE
31,178,69,80,4,4,54,76,78,75,74,ZAGUEIRO
31,190,85,80,2,1,0,0,0,0,0,GOLEIRO
35,177,75,80,4,3,62,74,76,78,77,VOLANTE
31,178,69,80,4,4,54,76,78,77,74,ZAGUEIRO
18,176,73,79,4,5,70,71,85,29,63,MEIA
22,187,72,79,4,4,58,78,81,70,74,MEIA
21,180,72,79,2,4,75,75,81,60,77,MEIA
21,183,72,79,2,4,50,63,78,80,72,ZAGUEIRO
20,193,82,79,3,1,0,0,0,0,0,GOLEIRO
20,192,93,79,2,3,27,54,68,80,78,ZAGUEIRO
23,186,83,79,3,3,73,77,80,71,74,MEIA
21,195,94,79,3,3,49,74,74,76,85,VOLANTE
23,186,77,79,3,3,68,79,76,72,69,MEIA
21,175,70,79,4,4,74,71,83,44,64,MEIA
21,179,72,79,4,4,76,76,82,48,61,MEIA
25,182,75,79,3,4,64,75,80,78,73,VOLANTE
22,173,67,79,4,5,70,70,87,23,63,MEIA
23,174,78,79,3,4,76,75,79,49,74,MEIA
22,186,76,79,5,3,44,65,67,78,76,ZAGUEIRO
20,177,69,79,4,4,68,70,84,36,58,MEIA
22,183,76,79,4,3,72,72,77,78,88,MEIA
20,181,73,79,2,3,62,72,80,74,74,ZAGUEIRO
23,177,68,79,3,3,49,69,72,77,77,VOLANTE
22,184,74,79,3,3,62,77,73,73,68,VOLANTE
20,196,90,79,3,2,34,61,50,80,80,ZAGUEIRO
21,177,69,79,4,4,73,77,80,47,56,VOLANTE
24,180,72,79,3,3,81,60,73,35,71,ATACANTE
23,191,88,79,3,4,67,76,81,62,79,MEIA
24,170,64,79,4,4,63,76,78,70,66,MEIA
24,184,80,79,3,2,42,63,68,79,78,ZAGUEIRO
23,189,83,79,3,2,50,63,71,79,75,ZAGUEIRO
23,180,69,79,4,4,71,75,82,65,67,MEIA
23,186,79,79,3,3,37,70,76,78,76,ZAGUEIRO
23,186,76,79,3,3,47,72,70,81,74,ZAGUEIRO
23,177,73,79,4,3,78,71,83,44,63,MEIA
22,178,77,79,3,3,49,71,77,76,75,ZAGUEIRO
22,191,94,79,3,3,76,68,73,38,88,ATACANTE
24,192,86,79,3,3,68,72,72,79,82,VOLANTE
22,184,78,79,3,3,64,72,74,75,76,ZAGUEIRO
24,173,66,79,3,3,71,85,77,62,64,MEIA
24,186,76,79,4,4,76,74,82,29,56,MEIA
24,172,71,79,3,4,69,77,84,45,62,VOLANTE
24,190,88,79,3,2,53,66,67,80,75,ZAGUEIRO
23,185,75,79,3,4,64,74,83,28,68,VOLANTE
23,186,83,79,3,3,57,73,74,78,83,VOLANTE
23,175,69,79,3,4,77,75,81,35,66,ATACANTE
22,175,69,79,3,4,64,79,81,72,78,ZAGUEIRO
22,175,73,79,4,4,72,82,79,39,57,MEIA
23,185,79,79,3,4,75,63,78,43,75,ATACANTE
22,181,71,79,5,4,77,72,81,45,79,VOLANTE
24,164,64,79,4,4,73,72,83,37,50,VOLANTE
22,176,68,79,3,4,74,74,82,49,70,MEIA
25,190,90,79,3,2,63,71,64,80,84,VOLANTE
24,172,67,79,4,4,80,76,82,30,62,MEIA
25,170,70,79,3,4,52,70,76,78,70,MEIA
24,180,73,79,4,4,73,78,77,70,75,MEIA
24,179,70,79,4,3,64,72,73,78,80,VOLANTE
24,178,73,79,4,3,61,75,75,77,73,ZAGUEIRO
23,187,77,79,3,3,59,77,77,68,66,MEIA
27,187,80,79,3,2,31,58,57,79,80,ZAGUEIRO
25,185,87,79,5,4,73,77,80,56,73,MEIA
27,182,78,79,3,2,40,59,63,79,80,ZAGUEIRO
26,192,81,79,4,2,45,66,63,79,78,ZAGUEIRO
26,189,87,79,3,1,0,0,0,0,0,GOLEIRO
27,200,76,79,3,1,0,0,0,0,0,GOLEIRO
26,193,78,79,3,2,39,58,64,80,75,ZAGUEIRO
25,185,88,79,5,4,79,58,78,33,72,ATACANTE
25,184,74,79,2,3,80,76,77,70,69,MEIA
26,183,85,79,2,3,62,72,73,75,87,ZAGUEIRO
27,188,84,79,4,2,66,71,69,80,75,ZAGUEIRO
24,173,63,79,3,3,76,76,81,42,55,MEIA
26,184,78,79,3,3,77,59,75,29,75,ATACANTE
25,180,76,79,4,3,80,61,73,45,80,ATACANTE
26,172,71,79,3,3,53,69,76,75,73,ZAGUEIRO
27,188,85,79,3,2,40,52,50,80,79,ZAGUEIRO
27,184,82,79,3,2,57,63,61,77,77,ZAGUEIRO
28,186,81,79,3,2,49,47,56,80,76,ZAGUEIRO
25,187,85,79,3,3,50,70,72,76,81,MEIA
28,195,97,79,4,2,35,62,61,78,82,ZAGUEIRO
26,182,76,79,3,3,58,75,75,78,74,ZAGUEIRO
26,169,64,79,4,4,73,75,80,74,69,MEIA
26,183,80,79,4,3,78,66,73,32,74,ATACANTE
26,186,86,79,4,3,44,58,68,78,80,ZAGUEIRO
26,185,74,79,4,3,78,67,78,27,68,ATACANTE
27,189,80,79,3,1,0,0,0,0,0,GOLEIRO
26,181,85,79,4,4,77,81,77,64,80,MEIA
29,187,83,79,2,2,33,65,56,78,83,ZAGUEIRO
27,184,82,79,3,4,79,69,79,38,75,ATACANTE
27,189,85,79,2,3,77,67,71,47,86,ATACANTE
29,185,80,79,3,2,45,55,48,80,79,ZAGUEIRO
27,185,71,79,3,2,51,61,58,78,76,ZAGUEIRO
26,176,76,79,3,3,59,73,76,77,76,ZAGUEIRO
26,186,75,79,4,3,64,74,80,76,73,VOLANTE
27,178,78,79,3,3,54,76,77,74,76,MEIA
27,178,72,79,3,3,53,69,75,76,77,ZAGUEIRO
27,182,70,79,3,4,73,79,81,66,68,MEIA
27,171,62,79,4,4,69,81,79,66,68,MEIA
26,181,71,79,3,4,75,72,79,33,67,ATACANTE
27,184,75,79,4,2,49,66,68,79,78,ZAGUEIRO
27,182,72,79,3,3,66,72,75,76,74,ZAGUEIRO
27,174,66,79,4,3,74,72,80,36,66,ATACANTE
37,175,69,79,4,4,81,74,80,34,67,ATACANTE
33,188,77,79,3,3,81,65,69,34,77,ATACANTE
35,193,79,79,2,1,0,0,0,0,0,GOLEIRO
33,185,79,79,3,4,78,74,85,43,59,VOLANTE
35,188,85,79,4,2,52,67,63,80,76,ZAGUEIRO
33,176,76,79,3,3,67,73,75,78,73,ZAGUEIRO
34,173,75,79,4,4,79,78,83,40,71,ATACANTE
34,175,73,79,4,4,69,84,82,66,60,MEIA
34,191,81,79,2,2,38,50,51,78,82,ZAGUEIRO
31,188,77,79,4,2,32,59,53,80,75,ZAGUEIRO
33,178,75,79,3,3,79,78,79,41,66,MEIA
33,183,76,79,5,3,49,69,70,80,71,ZAGUEIRO
32,183,75,79,3,3,61,76,72,79,75,ZAGUEIRO
32,180,70,79,4,4,78,76,80,61,67,VOLANTE
32,189,77,79,3,2,46,59,59,79,75,ZAGUEIRO
32,185,86,79,4,4,79,78,80,67,77,ATACANTE
33,177,71,79,3,4,70,76,78,71,74,MEIA
33,193,94,79,3,1,0,0,0,0,0,GOLEIRO
33,180,77,79,3,3,61,71,74,80,68,ZAGUEIRO
32,172,68,79,3,3,79,61,79,34,64,ATACANTE
31,180,78,79,4,4,74,81,76,67,67,MEIA
32,179,72,79,4,4,78,73,83,29,65,ATACANTE
31,178,79,79,4,3,74,79,70,75,79,MEIA
30,177,77,79,3,3,65,73,77,79,71,ZAGUEIRO
31,178,73,79,5,4,71,79,82,62,65,MEIA
31,187,84,79,3,3,78,63,72,35,80,ATACANTE
31,177,70,79,4,4,78,73,81,42,62,MEIA
29,180,80,79,3,3,64,71,74,78,81,ZAGUEIRO
33,177,69,79,3,3,64,75,76,71,76,ZAGUEIRO
29,186,83,79,4,2,37,62,66,80,74,ZAGUEIRO
31,187,80,79,4,3,76,64,74,42,72,ATACANTE
32,186,76,79,3,4,78,69,75,48,82,ATACANTE
30,192,87,79,2,1,0,0,0,0,0,GOLEIRO
30,173,75,79,3,4,68,78,82,79,74,ZAGUEIRO
29,174,72,79,4,4,76,73,82,42,72,ATACANTE
33,183,78,79,4,3,72,77,78,75,76,VOLANTE
29,186,85,79,4,3,77,62,70,37,82,ATACANTE
30,175,68,79,4,4,67,75,84,54,45,MEIA
27,172,68,79,2,3,68,80,81,63,66,MEIA
32,190,80,79,3,1,0,0,0,0,0,GOLEIRO
29,182,77,79,3,3,54,75,74,79,69,ZAGUEIRO
29,174,69,79,3,4,74,79,84,41,54,ATACANTE
30,187,78,79,4,4,73,81,82,56,58,MEIA
30,191,89,79,3,2,55,66,54,79,83,ZAGUEIRO
33,171,64,79,4,4,75,78,81,40,45,VOLANTE
29,180,83,79,4,4,77,73,77,49,76,ATACANTE
29,186,79,79,4,3,79,63,75,38,73,ATACANTE
29,176,72,79,2,3,63,74,71,79,72,ZAGUEIRO
28,182,74,79,3,3,70,71,72,79,76,ZAGUEIRO
31,187,89,79,3,1,0,0,0,0,0,GOLEIRO
30,185,78,79,2,2,42,63,59,80,76,ZAGUEIRO
27,191,86,79,2,3,77,69,78,36,81,ATACANTE
29,190,83,79,2,4,80,78,82,42,70,VOLANTE
28,176,82,79,4,4,80,77,79,43,68,ATACANTE
33,178,77,79,4,3,71,76,75,75,78,VOLANTE
31,182,80,79,4,3,74,77,79,72,76,MEIA
27,184,78,79,4,3,70,74,74,78,76,ZAGUEIRO
31,189,89,79,2,2,53,60,56,79,84,ZAGUEIRO
29,185,79,79,4,3,76,76,79,41,75,VOLANTE
30,186,80,79,4,3,63,76,73,76,71,VOLANTE
33,196,86,79,3,1,0,0,0,0,0,GOLEIRO
28,184,88,79,4,4,73,60,78,33,78,ATACANTE
31,173,68,79,3,3,67,74,73,78,76,ZAGUEIRO
30,171,74,79,3,3,61,74,77,71,77,VOLANTE
28,170,67,79,3,3,49,73,79,73,67,ZAGUEIRO
31,169,69,79,4,4,72,75,84,46,54,VOLANTE
28,179,74,79,4,3,79,78,78,55,67,VOLANTE
32,181,77,79,2,3,76,64,76,33,66,ATACANTE
30,189,84,79,3,2,66,70,70,79,84,VOLANTE
29,185,75,79,3,3,60,75,75,78,75,ZAGUEIRO
27,170,65,79,3,4,71,72,81,75,69,ZAGUEIRO
28,182,81,79,3,3,79,68,73,30,75,ATACANTE
29,177,80,79,5,3,80,66,75,38,73,ATACANTE
32,181,72,79,3,2,41,44,59,80,74,ZAGUEIRO
29,187,80,79,3,2,54,59,57,79,83,ZAGUEIRO
30,181,77,79,3,3,67,73,76,74,77,VOLANTE
29,190,83,79,3,3,81,53,71,30,86,ATACANTE
28,187,82,79,3,3,75,60,75,48,80,ATACANTE
28,183,81,79,4,3,73,79,71,80,82,MEIA
35,177,75,79,3,3,51,70,78,77,67,ZAGUEIRO
31,182,79,79,3,2,48,60,52,79,78,ZAGUEIRO
31,188,88,79,3,2,70,70,72,80,83,VOLANTE
27,186,80,79,3,1,0,0,0,0,0,GOLEIRO
31,176,73,79,4,4,79,65,80,27,66,ATACANTE
31,182,79,79,3,2,48,60,52,79,78,ZAGUEIRO
31,175,70,79,4,2,57,72,76,78,74,VOLANTE
27,186,80,79,3,1,0,0,0,0,0,GOLEIRO
31,176,73,79,4,4,79,65,80,27,66,ATACANTE
22,190,83,78,3,1,0,0,0,0,0,GOLEIRO
21,185,76,78,2,4,77,68,81,22,64,VOLANTE
20,185,80,78,3,2,37,64,68,77,77,VOLANTE
22,183,74,78,3,3,66,75,79,64,67,MEIA
21,171,64,78,3,4,66,74,83,63,62,MEIA
22,192,78,78,2,2,43,56,63,80,76,ZAGUEIRO
23,192,90,78,3,2,40,54,55,78,79,ZAGUEIRO
22,191,80,78,3,3,63,75,76,79,82,MEIA
22,194,92,78,3,2,36,52,55,79,79,ZAGUEIRO
22,175,59,78,4,4,74,67,82,34,56,VOLANTE
21,175,73,78,4,4,70,72,82,33,60,MEIA
21,173,66,78,4,3,75,74,82,37,50,MEIA
20,178,68,78,2,5,69,82,85,40,49,MEIA
23,175,72,78,3,4,75,69,82,36,62,VOLANTE
22,180,73,78,3,4,67,76,83,54,64,MEIA
22,175,64,78,3,3,66,80,79,77,66,ZAGUEIRO
22,192,88,78,4,3,75,53,73,34,77,ATACANTE
25,190,79,78,4,3,70,73,73,75,84,VOLANTE
24,186,80,78,3,3,72,75,75,74,76,MEIA
24,189,88,78,4,2,72,77,71,78,83,MEIA
23,178,68,78,4,4,66,75,84,64,68,MEIA
22,189,78,78,3,3,34,62,69,78,75,ZAGUEIRO
22,186,81,78,4,3,75,60,76,43,81,ATACANTE
23,163,65,78,4,4,63,70,84,33,51,VOLANTE
25,188,86,78,3,2,53,61,64,78,81,ZAGUEIRO
22,178,68,78,3,3,47,73,76,77,65,ZAGUEIRO
23,172,64,78,4,4,81,78,80,63,56,MEIA
24,189,78,78,3,3,67,74,71,76,74,MEIA
23,183,71,78,4,3,46,69,71,79,76,ZAGUEIRO
26,196,95,78,3,1,0,0,0,0,0,GOLEIRO
24,175,63,78,4,3,66,78,82,63,52,MEIA
25,181,78,78,3,3,76,67,75,34,79,ATACANTE
25,178,70,78,3,4,73,78,82,35,63,ATACANTE
24,194,84,78,3,3,76,53,72,43,76,ATACANTE
25,184,85,78,3,3,68,76,78,72,72,MEIA
24,188,75,78,4,4,76,67,75,27,74,ATACANTE
25,187,74,78,3,3,61,75,74,76,78,VOLANTE
23,182,74,78,2,3,66,78,79,31,62,MEIA
25,179,71,78,3,3,38,65,69,79,82,VOLANTE
25,191,93,78,3,1,0,0,0,0,0,GOLEIRO
25,183,80,78,2,2,54,63,63,79,75,ZAGUEIRO
24,183,73,78,2,3,63,73,77,75,73,VOLANTE
24,195,94,78,3,2,54,55,56,78,80,ZAGUEIRO
24,184,74,78,4,4,74,78,76,67,67,MEIA
22,185,83,78,3,2,53,66,64,79,83,VOLANTE
22,183,74,78,4,4,74,78,81,47,74,MEIA
25,193,87,78,3,4,78,74,74,40,71,MEIA
25,188,89,78,3,2,28,51,57,78,80,ZAGUEIRO
24,175,70,78,4,3,73,76,78,70,79,MEIA
25,176,69,78,3,3,72,79,83,59,56,MEIA
24,186,84,78,2,2,39,59,62,78,77,ZAGUEIRO
23,181,73,78,1,4,73,71,83,43,66,MEIA
26,184,81,78,3,3,55,66,72,76,81,VOLANTE
23,173,68,78,4,4,62,79,83,65,65,MEIA
26,192,85,78,2,1,0,0,0,0,0,GOLEIRO
25,188,85,78,4,1,0,0,0,0,0,GOLEIRO
24,187,82,78,4,3,77,55,69,27,83,ATACANTE
25,193,84,78,2,2,33,48,46,78,79,ZAGUEIRO
24,185,69,78,3,3,68,72,74,79,74,VOLANTE
23,188,80,78,3,3,50,66,71,76,87,ZAGUEIRO
24,187,79,78,3,2,42,56,57,79,76,ZAGUEIRO
27,190,88,78,2,1,0,0,0,0,0,GOLEIRO
27,187,91,78,3,2,37,56,54,76,83,ZAGUEIRO
26,176,67,78,3,3,71,78,77,71,69,MEIA
25,180,80,78,4,4,72,73,80,37,70,VOLANTE
25,187,80,78,3,3,61,74,78,75,83,MEIA
25,178,76,78,4,4,70,74,81,42,64,MEIA
24,183,72,78,3,4,77,74,82,37,67,MEIA
25,190,77,78,2,3,63,71,74,77,73,VOLANTE
26,176,75,78,2,3,41,68,76,73,79,ZAGUEIRO
25,178,72,78,4,4,75,67,81,54,66,ATACANTE
25,187,74,78,2,3,62,70,77,75,75,VOLANTE
25,179,70,78,3,4,72,72,80,43,73,VOLANTE
26,172,75,78,2,4,75,71,83,34,62,MEIA
28,185,75,78,2,2,47,58,62,80,67,ZAGUEIRO
27,193,76,78,3,2,45,51,48,78,80,ZAGUEIRO
28,189,89,78,3,2,57,61,65,78,79,ZAGUEIRO
27,192,88,78,3,2,40,55,61,78,77,ZAGUEIRO
28,186,78,78,3,2,36,50,62,80,79,ZAGUEIRO
27,175,80,78,3,3,66,76,73,74,75,VOLANTE
26,180,76,78,4,3,74,77,80,40,67,MEIA
26,188,75,78,3,2,46,63,62,78,74,ZAGUEIRO
26,181,76,78,5,3,61,72,76,74,76,VOLANTE
24,173,70,78,4,4,72,71,84,32,63,MEIA
27,192,86,78,3,2,46,52,69,78,79,ZAGUEIRO
28,190,93,78,5,2,53,59,67,78,83,ZAGUEIRO
28,184,87,78,3,2,65,67,70,79,82,VOLANTE
28,188,84,78,3,2,50,51,62,78,77,ZAGUEIRO
27,181,83,78,3,3,78,70,73,33,80,ATACANTE
29,195,90,78,2,1,0,0,0,0,0,GOLEIRO
27,181,78,78,3,3,76,79,76,67,66,MEIA
27,184,82,78,3,4,77,70,78,36,79,ATACANTE
27,185,72,78,3,3,80,69,77,40,68,ATACANTE
27,182,87,78,4,3,63,71,74,74,78,MEIA
29,183,81,78,3,2,60,67,66,78,78,ZAGUEIRO
27,181,77,78,3,4,69,75,75,70,69,MEIA
27,170,68,78,4,3,39,74,74,74,78,VOLANTE
27,190,84,78,3,1,0,0,0,0,0,GOLEIRO
26,199,98,78,4,2,49,61,48,80,77,ZAGUEIRO
27,170,67,78,4,4,74,78,79,50,59,MEIA
26,176,70,78,4,3,69,76,78,47,62,MEIA
26,180,75,78,2,4,75,76,82,41,62,VOLANTE
26,175,70,78,3,3,71,76,81,33,58,VOLANTE
26,178,68,78,3,4,63,74,78,62,69,VOLANTE
27,193,87,78,3,2,28,47,54,80,78,ZAGUEIRO
27,175,75,78,3,3,63,69,76,73,83,ZAGUEIRO
27,180,77,78,3,2,37,50,65,79,75,ZAGUEIRO
27,191,86,78,4,3,78,58,61,32,74,ATACANTE
33,185,78,78,3,1,0,0,0,0,0,GOLEIRO
35,171,77,78,3,4,77,74,78,45,71,MEIA
34,179,71,78,4,4,69,81,80,63,65,MEIA
34,174,69,78,4,4,76,80,84,44,62,ATACANTE
32,187,82,78,3,1,0,0,0,0,0,GOLEIRO
36,180,79,78,3,2,53,68,68,77,77,ZAGUEIRO
32,175,77,78,3,4,80,70,85,42,68,ATACANTE
41,180,78,78,4,3,51,67,66,80,71,ZAGUEIRO
35,192,85,78,3,3,79,69,71,44,79,ATACANTE
34,192,84,78,3,2,58,58,54,80,76,ZAGUEIRO
32,185,85,78,3,4,79,71,80,36,73,VOLANTE
33,183,80,78,3,2,61,70,60,77,69,ZAGUEIRO
32,188,83,78,2,2,56,61,52,78,77,ZAGUEIRO
32,175,75,78,4,4,72,76,80,37,51,MEIA
32,181,81,78,5,1,0,0,0,0,0,GOLEIRO
33,184,82,78,2,2,37,57,58,80,70,ZAGUEIRO
29,179,80,78,3,3,53,70,76,76,70,ZAGUEIRO
29,172,73,78,4,3,67,78,78,68,70,MEIA
32,179,65,78,3,3,70,71,80,35,59,MEIA
30,180,73,78,3,3,69,81,77,74,67,VOLANTE
31,175,72,78,3,3,71,78,76,74,68,MEIA
31,182,72,78,4,4,73,76,80,43,61,VOLANTE
33,182,74,78,3,2,69,73,71,77,77,MEIA
32,177,74,78,4,3,66,71,74,78,72,ZAGUEIRO
28,177,77,78,4,4,69,74,81,73,70,VOLANTE
32,181,76,78,5,4,62,77,79,76,70,VOLANTE
31,193,87,78,2,1,0,0,0,0,0,GOLEIRO
31,183,80,78,2,2,49,64,62,79,71,ZAGUEIRO
30,192,74,78,3,2,32,57,54,80,75,ZAGUEIRO
30,183,82,78,3,3,76,71,75,44,81,ATACANTE
32,184,81,78,4,4,73,78,79,56,68,MEIA
33,185,73,78,3,3,75,66,77,40,76,ATACANTE
32,186,78,78,2,2,32,46,56,82,76,ZAGUEIRO
31,175,73,78,3,3,77,64,75,31,59,ATACANTE
33,179,77,78,3,3,66,68,68,78,85,VOLANTE
30,179,73,78,3,4,75,75,80,31,54,VOLANTE
31,184,82,78,4,2,37,57,54,78,76,ZAGUEIRO
32,191,85,78,2,2,49,58,55,77,87,ZAGUEIRO
33,195,95,78,2,1,0,0,0,0,0,GOLEIRO
29,183,79,78,4,3,80,76,80,35,63,ATACANTE
32,180,78,78,3,3,51,65,70,79,73,ZAGUEIRO
35,185,81,78,2,3,65,75,74,76,76,ZAGUEIRO
32,180,85,78,2,4,75,76,80,53,74,VOLANTE
31,183,90,78,3,2,79,67,71,37,85,ATACANTE
30,184,80,78,3,2,57,65,66,81,80,VOLANTE
30,186,76,78,4,2,39,67,66,78,74,ZAGUEIRO
33,190,81,78,3,1,0,0,0,0,0,GOLEIRO
30,188,82,78,4,3,79,59,66,45,73,ATACANTE
30,163,63,78,2,3,72,75,79,47,54,VOLANTE
31,194,92,78,4,3,79,53,65,36,82,ATACANTE
35,184,73,78,3,3,71,77,70,76,62,MEIA
30,175,69,78,4,3,74,79,76,70,65,MEIA
30,187,79,78,3,2,69,69,64,79,80,MEIA
28,185,73,78,3,3,74,70,77,43,74,ATACANTE
30,188,81,78,3,1,0,0,0,0,0,GOLEIRO
29,186,84,78,4,3,78,68,74,47,81,ATACANTE
30,196,91,78,3,3,76,67,69,27,84,ATACANTE
28,186,72,78,4,4,75,80,76,62,69,MEIA
29,183,75,78,3,2,60,70,68,79,72,VOLANTE
30,179,72,78,3,3,64,75,75,73,72,VOLANTE
29,184,72,78,4,4,75,68,82,33,71,ATACANTE
29,177,74,78,4,4,77,79,79,40,59,MEIA
28,183,78,78,3,3,77,71,80,44,68,ATACANTE
30,180,80,78,3,2,53,67,61,78,73,ZAGUEIRO
29,179,74,78,3,3,67,79,78,75,67,VOLANTE
30,188,80,78,4,3,63,70,72,78,84,VOLANTE
29,193,86,78,2,2,31,51,58,81,74,ZAGUEIRO
31,190,80,78,4,3,69,74,69,77,79,MEIA
31,184,86,78,3,2,49,69,68,78,81,VOLANTE
28,172,78,78,3,4,60,74,79,75,78,ZAGUEIRO
29,183,82,78,3,2,42,58,62,79,80,ZAGUEIRO
30,182,80,78,3,4,62,72,75,71,78,ZAGUEIRO
31,194,89,78,3,1,0,0,0,0,0,GOLEIRO
28,175,67,78,2,3,61,70,77,77,69,ZAGUEIRO
28,180,76,78,3,3,64,75,75,77,82,MEIA
29,178,82,78,3,4,72,73,78,56,82,VOLANTE
28,181,78,78,4,4,72,82,74,60,72,MEIA
28,179,77,78,4,4,74,78,77,61,70,VOLANTE
28,190,85,78,4,3,77,51,68,38,79,ATACANTE
28,185,82,78,3,2,34,55,60,78,75,ZAGUEIRO
31,171,62,78,3,3,61,71,73,78,71,ZAGUEIRO
28,182,76,78,4,4,74,77,79,67,68,MEIA
31,171,65,78,4,3,47,65,69,77,84,VOLANTE
29,180,77,78,3,3,79,76,79,49,70,MEIA
28,173,69,78,3,3,39,69,73,75,74,ZAGUEIRO
27,178,73,78,4,4,77,75,80,38,69,VOLANTE
